id,name,synonyms,cellosaurus_accession,SANGAR_ID,COSMIC_ID,BROAD_ID,CCLE_ID,tissue,disease_id
1165,NUGC-3,NUGC-3; NUGC3; NU-GC-3,CVCL_1612,SIDM00572,908455,ACH-000911,NUGC3_STOMACH,stomach,C4004
1166,NUGC-4,NUGC-4; NUGC4; NU-GC-4,CVCL_3082,SIDM00570,1298357,ACH-000674,NUGC4_STOMACH,stomach,C5250
1167,NY,NY,CVCL_1613,SIDM00569,910849,ACH-002178,NY_BONE,bone,C9145
1168,OACM5.1 C,OACM5.1 C; OAC-M5.1 C; OAC-M5.1; OACM5-1; OACM5.1; OACM5_1; OACM51,CVCL_1842,SIDM00444,1503363,ACH-001368,OACM51_OESOPHAGUS,oesophagus,C4025
1169,OACP4 C,OACP4 C; OAC-P4C; OACP4C; OACp4C,CVCL_1843,SIDM00445,1503362,ACH-002292,OACP4C_OESOPHAGUS,oesophagus,C4025
1170,OAW28,OAW28; OAW-28; OAW 28,CVCL_1614,SIDM00481,946360,ACH-000116,OAW28_OVARY,ovary,C105555
1171,OAW42,OAW42; OAW-42; OAW 42,CVCL_1615,SIDM00480,910548,ACH-000704,OAW42_OVARY,ovary,C5228
1172,OC 314,OC 314; OC-314; OC314,CVCL_1616,SIDM00220,909257,ACH-000962,OC314_OVARY,ovary,C7550
1173,OC 315,OC 315; OC-315; OC315,CVCL_1617,NA,NA,NA,NA,ovary,C7550
1174,OC 316,OC 316; OC-316; OC316,CVCL_1618,SIDM00219,NA,ACH-001145,OC316_OVARY,ovary,C7550
1175,OCI-AML-2,OCI-AML-2; OCI/AML-2; OCI-AML2; OCI/AML2; OCI AML2; OCIAML2; AML-2; Ontario Cancer Institute-Acute Myeloid Leukemia-2,CVCL_1619,SIDM00446,910947,ACH-000113,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C9154
1176,OCI-AML-3,OCI-AML-3; OCI/AML-3; OCI-AML3; OCI/AML3; OCI AML3; OCIAML3; Ontario Cancer Institute-Acute Myeloid Leukemia-3,CVCL_1844,SIDM00462,1290455,ACH-000336,OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C9154
1177,OCI-AML-5,OCI-AML-5; OCI/AML-5; OCI-AML5; OCI/AML5; OCI AML5; OCIAML5; Ontario Cancer Institute-Acute Myeloid Leukemia-5,CVCL_1620,SIDM00461,1330983,ACH-000065,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C9154
1178,OCI-Ly10,OCI-Ly10; OCI-LY10; OCI-LY-10; OCI-Ly 10; OCILY-10; OCI Ly10; OCILY10; Ly10; LY10,CVCL_8795,NA,NA,NA,NA,haematopoietic_and_lymphoid,C8851
1179,OCI-Ly19,OCI-Ly19; OCI-LY19; OCI-LY-19; OCI-Ly 19; OCI Ly19; OCILY-19; OCILY19; Ly19; LY19,CVCL_1878,SIDM00460,1330984,ACH-000124,OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C36080
1180,OCI-Ly3,OCI-Ly3; OCI-LY3; OCI-ly3; OCI-LY-3; Oci-Ly-3; OCI-Ly 3; OCILY-3; OCI-Ly03; OCI Ly3; OCILY3; Ly3; LY3,CVCL_8800,NA,NA,NA,NA,haematopoietic_and_lymphoid,C8851
1181,OCI-Ly7,OCI-Ly7; OCI-LY7; OCI-LY-7; OCI-Ly-7; Oci-Ly-7; OCI-Ly 7; OCI-Ly07; OCILY7; Ly7; LY7,CVCL_1881,SIDM00459,1659819,ACH-001617,OCILY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C36080
1182,OCI-M1,OCI-M1; OCI M1; OCIM1,CVCL_2149,SIDM00458,1330985,ACH-000751,OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C9154
1183,OCI-M2,OCI-M2; OCI M2; OCIM2,CVCL_2150,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1184,OCUM-1,OCUM-1; OCUM1; Osaka City University Medical school-1,CVCL_3084,SIDM00568,1298358,ACH-000247,OCUM1_STOMACH,stomach,C5250
1185,OE19,OE19; OE-19; JROECL 19; JROECL19; OEC19,CVCL_1622,SIDM00479,910079,ACH-000679,OE19_OESOPHAGUS,oesophagus,C4025
1186,OE21,OE21; OE-21; JROECL 21; JROECL21,CVCL_2661,SIDM00478,1298359,ACH-000544,OE21_OESOPHAGUS,oesophagus,C4024
1187,OE33,OE33; OE-33; JROECL 33; JROECL33; OEC33,CVCL_0471,SIDM00477,910549,ACH-000383,OE33_OESOPHAGUS,oesophagus,C7027
1188,OELE,OELE,CVCL_IW56,NA,NA,NA,NA,ovary,NA
1189,Okajima,Okajima; OKAJIMA,CVCL_9815,NA,NA,NA,NA,stomach,C4004
1190,OMC-1 [Human cervical carcinoma],OMC-1 [Human cervical carcinoma]; OMC1; Osaka Medical College-1,CVCL_1623,SIDM00240,949154,ACH-002180,OMC1_CERVIX,cervix,C4028
1191,ONCO-DG-1,ONCO-DG-1; ONCO-DG 1; ONCO-DG1; ONCODG1,CVCL_1882,SIDM00093,1298360,ACH-000013,ONCODG1_OVARY,ovary,C105555
1192,Onda 10,Onda 10; no.10; no-10; Case 6,CVCL_3075,SIDM00574,908452,ACH-001605,NO10_CENTRAL_NERVOUS_SYSTEM,brain,C3058
1193,Onda 11,Onda 11; no.11; no-11; Case 3,CVCL_3076,SIDM00573,908450,ACH-001606,NO11_CENTRAL_NERVOUS_SYSTEM,brain,C3058
1194,ONS-76,ONS-76; ONS76,CVCL_1624,SIDM00567,909248,ACH-000776,ONS76_CENTRAL_NERVOUS_SYSTEM,brain,C3222
1195,OPM-2,OPM-2; OPM2,CVCL_1625,SIDM00457,909249,ACH-000024,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C3242
1196,OS-RC-2,OS-RC-2; OSRC2; RC-2,CVCL_1626,SIDM00239,909250,ACH-000159,OSRC2_KIDNEY,kidney,C9385
1197,OSA-80,OSA-80; OSA 80,CVCL_EQ73,NA,NA,NA,NA,bone,C9145
1198,OSC-19,OSC-19; OSC19; Osc19,CVCL_3086,SIDM00566,1298362,ACH-001625,OSC19_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive_tract,C4648
1199,OSC-20,OSC-20; OSC20,CVCL_3087,SIDM00565,1240196,ACH-001626,OSC20_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive_tract,C4648
1200,OUMS-23,OUMS-23; OUMS23; Okayama University Medical School-23,CVCL_3088,SIDM00036,1298363,ACH-000296,OUMS23_LARGE_INTESTINE,large_intestine,C4910
1201,OUMS-27,OUMS-27; OUMS27; Okayama University Medical School-27,CVCL_3090,NA,NA,NA,NA,bone,C7155
1202,OV17R,OV17R; OV-17R,CVCL_2672,SIDM00476,1480361,ACH-001373,OV17R_OVARY,ovary,C7700
1203,OV56,OV56; OV-56,CVCL_2673,SIDM00475,1480362,ACH-000091,OV56_OVARY,ovary,C7550
1204,OV7,OV7; OV-7,CVCL_2675,SIDM00474,1480360,ACH-000688,OV7_OVARY,ovary,C4908
1205,OVCA420,OVCA420; OVCA 420; OvCa 420; OVCA-420; OVCAR-420; OVCAR 420; OVCAR420,CVCL_3935,SIDM00967,1480364,ACH-002181,OVCA420_OVARY,ovary,C7550
1206,OVCA429,OVCA429; OVCA 429; OvCA 429; OVCA-429; OVCAR-429; OVCAR 429; OVCAR429; OV429,CVCL_3936,NA,NA,NA,NA,ovary,C5228
1207,OVCA432,OVCA432; OV-CA 432; OVCA 432; OvCA 432; OVCA-432; OVCA433_Bast; OVCAR-432; OVCAR 432; OVCAR432,CVCL_3769,NA,NA,NA,NA,ovary,C7550
1208,OVCA433,OVCA433; OVCA 433; OvCa 433; OVCA-433; OVCA433_Bast; OVCAR-433; OVCAR 433; OVCAR433; SKOV-433; SK-OV-433; OV433,CVCL_0475,SIDM00966,1480367,ACH-002182,OVCA433_OVARY,ovary,C7550
1209,OVISE,OVISE,CVCL_3116,SIDM00564,1240198,ACH-000527,OVISE_OVARY,ovary,C40078
1210,OVK18,OVK18; OVK-18; OVK#18,CVCL_3770,SIDM00238,1480371,ACH-000947,OVK18_OVARY,ovary,C7979
1211,OVKATE,OVKATE,CVCL_3110,SIDM00466,1240199,ACH-000443,OVKATE_OVARY,ovary,C105555
1212,OVMANA,OVMANA,CVCL_3111,SIDM01378,NA,ACH-000646,OVMANA_OVARY,ovary,C40078
1213,OVMIU,OVMIU,CVCL_3112,SIDM00465,1240200,ACH-002183,OVMIU_OVARY,ovary,C105555
1214,OVSAHO,OVSAHO,CVCL_3114,SIDM01377,NA,ACH-000409,OVSAHO_OVARY,ovary,C105555
1215,OVTOKO,OVTOKO,CVCL_3117,SIDM00425,1298365,ACH-000663,OVTOKO_OVARY,ovary,C40078
1216,P116,P116,CVCL_6429,NA,NA,NA,NA,haematopoietic_and_lymphoid,C7953
1217,P12-Ichikawa,P12-Ichikawa; P12-ICHIKAWA; P12/ICHIKAWA; P12/Ichikawa; p12/Ichikawa; P12ichikawa; P12/ICH; P12/ICh; P12-ICH; P-12; P12,CVCL_1630,SIDM00463,909251,ACH-000372,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C7953
1218,P30/OHK,P30/OHK; P30-OHK; P30 OHK; P30OHK; P30/Ohkubo; P30/OHKUBO; P30-OHKUBO; P30/0HK,CVCL_1631,SIDM00364,909252,ACH-002059,P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C9140
1219,P31/FUJ,P31/FUJ; P31-FUJ; P31 FUJ; P31FUJ; P31/Fujioka,CVCL_1632,SIDM00363,909253,ACH-000770,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C9160
1220,P32/ISH,P32/ISH; P32/ish; P32-ISH; P32 ISH; P32/Ishida; P32; Ishida,CVCL_3119,SIDM00362,1330987,ACH-002293,P32ISH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C27694
1221,P3HR-1,P3HR-1; P 3 HR 1; P3HR1; P3HRI; P3HR1-BL; P3J HR-1; P3J-HR-1; P3JHR-1; P3JHR1; P3J HR1-K; P3J.HR1K; HR-1; HR1K,CVCL_2676,SIDM01254,1330988,ACH-000707,P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C27694
1222,Panc 02.03,Panc 02.03; PANC-02-03; Panc_02_03; Panc02.03; Panc 2.03; Panc2.03; Panc2_03; PANC 203; Panc203; PANC203; PANC0203; Panc0203,CVCL_1633,SIDM01139,1298475,ACH-000042,PANC0203_PANCREAS,pancreas,C8294
1223,Panc 02.13,Panc 02.13; Panc 2.13; Panc-02.13; PANC-02-13; Panc2.13; PANC0213; PL1; PL-1,CVCL_1634,SIDM01325,NA,ACH-000031,PANC0213_PANCREAS,pancreas,C8294
1224,Panc 03.27,Panc 03.27; Panc 3.27; Panc-03.27; PANC-03-27; Panc_03_27; Panc-3_27; PANC3.27; Panc3.27; Panc3_27; PANC 327; Panc327; Panc-327; PANC0327; Panc0327; PL11; PL-11,CVCL_1635,SIDM01138,925346,ACH-000139,PANC0327_PANCREAS,pancreas,C8294
1225,Panc 04.03,Panc 04.03; PANC-04-03; Panc_04_03; Panc04.03; Panc 4.03; PANC 4.03; Panc4.03; PANC0403; Panc0403; PANC403; Pa17C; Pa017C; PL5; PL-5; PL 5,CVCL_1636,SIDM01137,1298476,ACH-000235,PANC0403_PANCREAS,pancreas,C9120
1226,Panc 05.04,Panc 05.04; Panc-05.04; Panc_05_04; Panc05.04; Panc 5.04; Panc5.04; PANC0504; Panc0504; Pa18C,CVCL_1637,NA,NA,NA,NA,pancreas,C9120
1227,Panc 08.13,Panc 08.13; Panc 8.13; Panc-08.13; PANC-08-13; Panc_08_13; Panc08.13; Panc8.13; Panc-8_13; Panc-813; PANC 813; Panc813; PANC813; PANC0813; Panc0813; Pa14C; PL9; PL-9,CVCL_1638,SIDM01136,925347,ACH-000417,PANC0813_PANCREAS,pancreas,C9120
1228,Panc 10.05,Panc 10.05; Panc-10.05; Panc10.05; PANC-10-05; PANC 1005; PANC1005; Panc1005; Pa16C; PL12; PL-12,CVCL_1639,SIDM01135,925348,ACH-000060,PANC1005_PANCREAS,pancreas,C9120
1229,PaTu 8902,PaTu 8902; PA-TU-8902; PATU-8902; PaTu8902; PATU8902; 8902; PaCL2,CVCL_1845,SIDM00455,1298526,ACH-000599,PATU8902_PANCREAS,pancreas,C8294
1230,PaTu 8988s,PaTu 8988s; PA-TU-8988S; PaTu8988s; PaTu8988S; PATU8988S; PaTu 8988 S; PaTu-8988s; PATU-8988S; PATU-S; PA-TU S,CVCL_1846,SIDM00452,1298527,ACH-000022,PATU8988S_PANCREAS,pancreas,C8294
1231,PaTu 8988t,PaTu 8988t; PA-TU-8988T; PaTu8988t; PaTu8988T; PATU8988T; PaTu 8988 T; PaTu-8988t; PATU-8988T; PATU-T; PA-TU T; 8988T; PaCL4,CVCL_1847,SIDM00453,1240201,ACH-000023,PATU8988T_PANCREAS,pancreas,C8294
1232,PC-14,PC-14; PC14,CVCL_1640,SIDM00237,753608,ACH-000030,PC14_LUNG,lung,C3512
1233,PC-3 [Human lung carcinoma],PC-3 [Human lung carcinoma]; PC-3; PC3; JPC-3,CVCL_S982,SIDM00361,1240202,ACH-002184,PC3JPC3_LUNG,lung,C3512
1234,PCI-04B,PCI-04B; PCI-4B; PCI-4M; PCI-4.2,CVCL_C171,SIDM00043,1298531,ACH-002297,PCI4B_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive_tract,C4044
1235,PCI-06A,PCI-06A; PCI-6A; PCI-6T; PCI-6.1,CVCL_C173,SIDM00115,1240206,ACH-002298,PCI6A_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive_tract,C8183
1236,PCI-15A,PCI-15A; PCI15A; PCI-15; PCI-15T; PCI-15.1,CVCL_C184,SIDM00270,1240204,ACH-002294,PCI15A_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive_tract,C4943
1237,PCI-30,PCI-30,CVCL_C757,SIDM00044,1298529,ACH-002295,PCI30_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive_tract,C4648
1238,PCI-38,PCI-38,CVCL_M471,SIDM00155,1240205,ACH-002296,PCI38_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive_tract,C4648
1239,PCM6,PCM6,CVCL_4666,NA,NA,NA,NA,haematopoietic_and_lymphoid,C3242
1240,PE/CA-PJ15,PE/CA-PJ15; PE-CA-PJ15; PE/CA PJ15; PE/CA-PJ-15; PE_CA-PJ15; PE CA PJ15; PECAPJ15,CVCL_2678,SIDM00473,1240207,ACH-000619,PECAPJ15_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive_tract,C4648
1241,PE/CA-PJ34 (clone C12),PE/CA-PJ34 (clone C12); PE/CA-PJ34; PE/CA-PJ-34; PE CA PJ34; PECAPJ34; PJ34; Plaepi 34,CVCL_2679,SIDM01324,NA,ACH-000606,PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive_tract,C54244
1242,PE/CA-PJ41 (clone D2),PE/CA-PJ41 (clone D2); PE/CA-PJ-41; PE CA PJ41; PECAPJ41; Plaepi 41,CVCL_2680,SIDM01323,NA,ACH-000732,PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive_tract,C4833
1243,PE/CA-PJ49,PE/CA-PJ49; PE CA PJ49; PECAPJ49,CVCL_2681,SIDM01322,NA,ACH-000735,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive_tract,C4648
1244,Peer,Peer; PEER,CVCL_1913,SIDM00991,909261,ACH-000519,PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C7953
1245,PEO1,PEO1; PE01; PEO-1; PEO,CVCL_2686,SIDM00472,1480372,ACH-001630,PEO1_OVARY,ovary,C36101
1246,PF-382,PF-382; PF382,CVCL_1641,SIDM00451,909260,ACH-000937,PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C7953
1247,Pfeiffer,Pfeiffer; PFEIFFER,CVCL_3326,NA,NA,NA,NA,haematopoietic_and_lymphoid,C36080
1248,PFSK-1,PFSK-1; PFSk-1; PFSK1; PFSK,CVCL_1642,SIDM01132,683667,ACH-001711,PFSK1_CENTRAL_NERVOUS_SYSTEM,brain,C3716
1249,PK-1,PK-1; PK1,CVCL_4717,SIDM01321,NA,ACH-000307,PK1_PANCREAS,pancreas,C9120
1250,PK-45H,PK-45H; PK-45 H; PK45H,CVCL_6748,SIDM01320,NA,ACH-000468,PK45H_PANCREAS,pancreas,C3850
1251,PK-45P,PK-45P; PK-45 P; PK45P,CVCL_6749,SIDM01319,NA,NA,NA,pancreas,C3850
1252,PK-59,PK-59; PK59,CVCL_4897,NA,NA,NA,NA,pancreas,C3850
1253,PK-8,PK-8; PK8,CVCL_4718,NA,NA,NA,NA,pancreas,C9120
1254,PL-21,PL-21; PL21,CVCL_2161,SIDM00450,1330991,ACH-000218,PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C9154
1255,PL18 [Human pancreatic adenocarcinoma],PL18 [Human pancreatic adenocarcinoma]; PL-18,CVCL_X507,SIDM00054,1240208,ACH-002185,PL18_PANCREAS,pancreas,C8294
1256,PL4,PL4; PL-4,CVCL_S976,SIDM00042,1298533,ACH-002186,PL4_PANCREAS,pancreas,C9120
1257,PL45,PL45; PL-45; PL 45,CVCL_3567,SIDM01115,725721,ACH-001171,PL45_PANCREAS,pancreas,C9120
1258,PLC/PRF/5,PLC/PRF/5; PLC-PRF-5; PLC PRF 5; PLC/PRF5; PLCPRF5; PLC-8024; PLC8024; PLC; Alexander cells; Alexander; Primary Liver Carcinoma/Poliomyelitis Research Foundation/5,CVCL_0485,SIDM01318,NA,ACH-001318,PLCPRF5_LIVER,liver,C3099
1259,PMC42,PMC42; PMC-42; PMC42-ET; PMC-42 ET; PMC42ET,CVCL_5215,NA,NA,NA,NA,breast,C4872
1260,PrEC LH,PrEC LH; LH,CVCL_V626,NA,NA,NA,NA,prostate,NA
1261,PSN1,PSN1; PSN-1,CVCL_1644,SIDM00469,910546,ACH-000320,PSN1_PANCREAS,pancreas,C8294
1262,PWR-1E,PWR-1E; PWR1E,CVCL_3775,SIDM01114,1330993,ACH-001383,PWR1E_PROSTATE,prostate,NA
1263,QGP-1,QGP-1; QGP 1; QGP1,CVCL_3143,SIDM00360,1298534,ACH-000347,QGP1_PANCREAS,pancreas,C95595
1264,QIMR-WIL,QIMR-WIL; WIL,CVCL_1645,SIDM00467,910545,ACH-002299,QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C9154
1265,Raji,Raji; RAJI; P1-Raji; GM04671,CVCL_0511,SIDM00844,909262,ACH-000654,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C27694
1266,Ramos,Ramos; RAMOS; Ramos 1; RA 1; RA.1; Ra #1; Ra No. 1; Ramos(RA1); Ramos-RA1; Ramos (RA 1); Ramos (RA),CVCL_0597,SIDM01094,NA,ACH-001636,RAMOS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C2912
1267,Ramos.2G6.4C10,Ramos.2G6.4C10; RAMOS.2G6.4C10; Ramos-2G6-4C10; RAMOS-2G6-4C10; Ramos 2G6.4C10; Ramos 2G6 4C10; RAMOS2G64C10; Ramos.G6.C10; Ramos G6.C10,CVCL_1646,SIDM01247,910401,ACH-002300,RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C2912
1268,RC-K8,RC-K8; RCK-8; RCK8; Rck8,CVCL_1883,SIDM00448,1330995,ACH-001638,RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C36080
1269,RCC10RGB,RCC10RGB; RCC-10RGB; RCC10 RGB; 10RGB; RGB,CVCL_1647,SIDM00235,909974,ACH-000189,RCC10RGB_KIDNEY,kidney,C9385
1270,RCC4,RCC4; RCC-4,CVCL_0498,NA,NA,NA,NA,kidney,C4033
1271,RCH-ACV,RCH-ACV; RCHACV; RCH,CVCL_1851,SIDM00449,1330994,ACH-000922,RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C80347
1272,RCM-1 [Human rectum adenocarcinoma],RCM-1 [Human rectum adenocarcinoma]; RCM1,CVCL_1648,SIDM00359,909263,ACH-000565,RCM1_LARGE_INTESTINE,large_intestine,C9383
1273,RD-ES,RD-ES; RDES; RDES-1,CVCL_2169,SIDM01316,NA,ACH-000041,RDES_BONE,bone,C4817
1274,REC-1,REC-1; Rec-1; REC 1; REC1; rec1; REC,CVCL_1884,NA,NA,NA,NA,haematopoietic_and_lymphoid,C4337
1275,Reh,Reh; REH,CVCL_1650,SIDM00447,909696,ACH-000960,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C9140
1276,RERF-GC-1B,RERF-GC-1B; RERFGC1B; RerfGC1B; Radiation Effects Research Foundation-Gastric Cancer-1B,CVCL_3152,SIDM00358,1240209,ACH-000144,RERFGC1B_STOMACH,stomach,C4004
1277,RERF-LC-A1,RERF-LC-A1; RERF-LC-AI; RERFLCAI; Radiation Effects Research Foundation-Lung Cancer-AI,CVCL_4402,SIDM00307,NA,ACH-000261,RERFLCAI_LUNG,lung,C3493
1278,RERF-LC-Ad1,RERF-LC-Ad1; RERF-LC-AD1; RERFLCAD1; RERFLCAd1; Radiation Effects Research Foundation-Lung Cancer-Adenocarcinoma 1,CVCL_1651,SIDM01331,NA,ACH-000791,RERFLCAD1_LUNG,lung,C3512
1279,RERF-LC-Ad2,RERF-LC-Ad2; RERF-LC-AD2; RERFLCAD2; RERFLCAd2; Radiation Effects Research Foundation-Lung Cancer-Adenocarcinoma 2,CVCL_1652,SIDM01332,NA,ACH-000774,RERFLCAD2_LUNG,lung,C3512
1280,RERF-LC-FM,"RERF-LC-FM; LC-FM; RERFLCFM, Radiation Effects Research Foundation-Lung Cancer-FM",CVCL_1653,SIDM00357,930081,ACH-002193,RERFLCFM_LUNG,lung,C4917
1281,RERF-LC-KJ,RERF-LC-KJ; RERFLCKJ; Radiation Effects Research Foundation-Lung Cancer-KJ,CVCL_1654,SIDM00356,1298537,ACH-000482,RERFLCKJ_LUNG,lung,C3512
1282,RERF-LC-MS,RERF-LC-MS; RERF-LCMS; RERFLCMS; LC-MS; LCMS; Radiation Effects Research Foundation-Lung Cancer-MS,CVCL_1655,SIDM00355,910931,ACH-000062,RERFLCMS_LUNG,lung,C3512
1283,RERF-LC-OK,RERF-LC-OK; RERF-LCOK; RERFLCOK; LC-OK; LCOK; Radiation Effects Research Foundation-Lung Cancer-OK,CVCL_3154,SIDM00385,NA,NA,NA,lung,C60781
1284,RERF-LC-Sq1,RERF-LC-Sq1; RERF-LC-Sq-1; RERFLCSQ1; RERFLCSq1; Radiation Effects Research Foundation-Lung Cancer-Squamous 1,CVCL_1656,SIDM00354,1298538,ACH-000442,RERFLCSQ1_LUNG,lung,C3493
1285,RF-48,RF-48; RF48,CVCL_1657,SIDM01092,909697,ACH-002301,RF48_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,stomach,C3208
1286,Rh1,Rh1; RH1; RH-1; Rh-1; SJRH-1; SJRH1,CVCL_1658,SIDM00427,971773,ACH-002194,RH1_BONE,soft_tissue,C4817
1287,Rh18,Rh18; RH18; RH-18; Rh-18; SJRH-18; SJRH18,CVCL_1659,SIDM00454,971774,ACH-000689,RH18_SOFT_TISSUE,soft_tissue,C3749
1288,Rh30,Rh30; RH30; RH-30; Rh-30; RH30SJ; SJRH-30; SJRH30; SJ-RH30; SJ-Rh 30; SJRH 30; SJCRH30; RC13; RMS 13; RMS13,CVCL_0041,SIDM01095,909716,ACH-001189;ACH-001741;ACH-000833,SJRH30_SOFT_TISSUE,soft_tissue,C3749
1289,Rh41,Rh41; RH41; RH-41; Rh-41,CVCL_2176,SIDM00426,1240210,ACH-000100,RH41_SOFT_TISSUE,soft_tissue,C3749
1290,Ri-1,Ri-1; RI-1; RI1; RIVA; Riva,CVCL_1885,NA,NA,NA,NA,haematopoietic_and_lymphoid,C36081
1291,RKN,RKN,CVCL_3156,SIDM00353,1298539,ACH-000505,RKN_SOFT_TISSUE,soft_tissue,C5234
1292,RKO-E6,RKO-E6; RKOE6,CVCL_3787,SIDM01253,NA,NA,NA,large_intestine,C4910
1293,RL,RL,CVCL_1660,SIDM01089,910861,ACH-000371,RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C8851
1294,RL95-2,RL95-2; RL-95-2; RL-952; RL952; RL95,CVCL_0505,SIDM01088,930082,ACH-000965,RL952_ENDOMETRIUM,endometrium,C114656
1295,RMG-I,RMG-I; RMG1; RMG-1,CVCL_1662,SIDM00352,909699,ACH-000719,RMGI_OVARY,ovary,C40078
1296,RMUG-S,RMUG-S; RMUGS,CVCL_3158,SIDM01347,NA,ACH-000701,RMUGS_OVARY,ovary,C4026
1297,ROS-50,ROS-50; Ros-50; ROS.50; ROS 50; Ros 50; ROS50; Ros50; Rotterdam Suspension cell line no. 50,CVCL_1887,SIDM00415,1331025,ACH-001639,ROS50_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C8851
1298,RPMI-2650,RPMI-2650; RPMI 2650; RPMI2650; Roswell Park Memorial Institute 2650,CVCL_1664,SIDM00809,909700,ACH-001385,RPMI2650_SKIN,upper_aerodigestive_tract,C34447
1299,RPMI-6666,RPMI-6666; RPMI 6666; RPMI6666; Roswell Park Memorial Institute 6666,CVCL_1665,SIDM00813,909701,ACH-001182,RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,NA
1300,RPMI-8402,RPMI-8402; RPMI 8402; RPMI8402; Roswell Park Memorial Institute 8402,CVCL_1667,SIDM00403,909702,ACH-000636,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C7953
1301,RPMI-8866,RPMI-8866; RPMI 8866; RPMI8866; Roswell Park Memorial Institute 8866; R8866,CVCL_1668,SIDM00482,910544,ACH-002302,RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C3174
1302,RS-5,RS-5; RS5,CVCL_2182,NA,NA,NA,NA,pleura,C45663
1303,RS4;11,RS4;11; RS4-11; RS4:11; RS 4;11; RS(4;11); RS411,CVCL_0093,SIDM01086,909703,ACH-000874,RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,haematopoietic_and_lymphoid,C9143
1304,RT-112,RT-112; RT 112; RT112,CVCL_1670,SIDM00402,909704,ACH-000473,RT112_URINARY_TRACT,urinary_tract,C4912
1305,RT-4,RT-4; RT4; RT4P,CVCL_0036,SIDM01085,687455,ACH-000242,RT4_URINARY_TRACT,urinary_tract,C4912
1306,RT112/84,RT112/84; RT112-84; RT-112/84; RT11284,CVCL_2714,SIDM01202,NA,ACH-001183,RT11284_URINARY_TRACT,urinary_tract,C4912
