Gene,uniprot_protein_acc_id,drugbank_id,drug_name,drug_action_type,drug_status,drug_status2
RING10,P28062,DB08889,Carfilzomib,Inhibitor,Small molecule,Approved|Investigational
Y2,P28062,DB08889,Carfilzomib,Inhibitor,Small molecule,Approved|Investigational
PSMB1,P20618,DB08889,Carfilzomib,Inhibitor,Small molecule,Approved|Investigational
PSC5,P20618,DB08889,Carfilzomib,Inhibitor,Small molecule,Approved|Investigational
PSMB9,P28065,DB08889,Carfilzomib,Inhibitor,Small molecule,Approved|Investigational
LMP2,P28065,DB08889,Carfilzomib,Inhibitor,Small molecule,Approved|Investigational
PSMB6i,P28065,DB08889,Carfilzomib,Inhibitor,Small molecule,Approved|Investigational
RING12,P28065,DB08889,Carfilzomib,Inhibitor,Small molecule,Approved|Investigational
PSMB2,P49721,DB08889,Carfilzomib,Inhibitor,Small molecule,Approved|Investigational
PSMB10,P40306,DB08889,Carfilzomib,Inhibitor,Small molecule,Approved|Investigational
LMP10,P40306,DB08889,Carfilzomib,Inhibitor,Small molecule,Approved|Investigational
MECL1,P40306,DB08889,Carfilzomib,Inhibitor,Small molecule,Approved|Investigational
GUCY2C,P25092,DB08890,Linaclotide,Agonist,Small molecule,Approved
GUC2C,P25092,DB08890,Linaclotide,Agonist,Small molecule,Approved
STAR,P25092,DB08890,Linaclotide,Agonist,Small molecule,Approved
GABBR1,Q9UBS5,DB08891,Arbaclofen,Agonist,Small molecule,Investigational
GPRC3A,Q9UBS5,DB08891,Arbaclofen,Agonist,Small molecule,Investigational
GABBR2,O75899,DB08891,Arbaclofen,Agonist,Small molecule,Investigational
GPR51,O75899,DB08891,Arbaclofen,Agonist,Small molecule,Investigational
GPRC3B,O75899,DB08891,Arbaclofen,Agonist,Small molecule,Investigational
GABBR1,Q9UBS5,DB08892,Arbaclofen Placarbil,Agonist,Small molecule,Investigational
GPRC3A,Q9UBS5,DB08892,Arbaclofen Placarbil,Agonist,Small molecule,Investigational
GABBR2,O75899,DB08892,Arbaclofen Placarbil,Agonist,Small molecule,Investigational
GPR51,O75899,DB08892,Arbaclofen Placarbil,Agonist,Small molecule,Investigational
GPRC3B,O75899,DB08892,Arbaclofen Placarbil,Agonist,Small molecule,Investigational
ADRB3,P13945,DB08893,Mirabegron,Agonist,Small molecule,Approved
ADRB3R,P13945,DB08893,Mirabegron,Agonist,Small molecule,Approved
B3AR,P13945,DB08893,Mirabegron,Agonist,Small molecule,Approved
EPOR,P19235,DB08894,Peginesatide,Stimulator,Biotech,Approved|Investigational
JAK1,P23458,DB08895,Tofacitinib,Inhibitor,Small molecule,Approved|Investigational
JAK1A,P23458,DB08895,Tofacitinib,Inhibitor,Small molecule,Approved|Investigational
JAK1B,P23458,DB08895,Tofacitinib,Inhibitor,Small molecule,Approved|Investigational
JAK2,O60674,DB08895,Tofacitinib,Antagonist|Inhibitor,Small molecule,Approved|Investigational
JAK3,P52333,DB08895,Tofacitinib,Inhibitor,Small molecule,Approved|Investigational
TYK2,P29597,DB08895,Tofacitinib,,Small molecule,Approved|Investigational
FLT1,P17948,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
FLT,P17948,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
FRT,P17948,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
VEGFR1,P17948,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
KDR,P35968,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
FLK1,P35968,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
VEGFR2,P35968,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
FLT4,P35916,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
VEGFR3,P35916,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
KIT,P10721,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
SCFR,P10721,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
PDGFRA,P16234,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
PDGFR2,P16234,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
RHEPDGFRA,P16234,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
PDGFRB,P09619,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
PDGFR,P09619,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
PDGFR1,P09619,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
FGFR1,P11362,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
BFGFR,P11362,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
CEK,P11362,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
FGFBR,P11362,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
FLG,P11362,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
FLT2,P11362,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
HBGFR,P11362,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
FGFR2,P21802,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
BEK,P21802,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
KGFR,P21802,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
KSAM,P21802,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
TEK,Q02763,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
TIE2,Q02763,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
VMCM,Q02763,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
VMCM1,Q02763,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
DDR2,Q16832,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
NTRKR3,Q16832,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
TKT,Q16832,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
TYRO10,Q16832,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
NTRK1,P04629,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
MTC,P04629,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
TRK,P04629,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
TRKA,P04629,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
EPHA2,P29317,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
ECK,P29317,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
RAF1,P04049,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
RAF,P04049,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
BRAF,P15056,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
BRAF1,P15056,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
RAFB1,P15056,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
MAPK11,Q15759,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
PRKM11,Q15759,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
SAPK2,Q15759,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
SAPK2B,Q15759,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
FRK,P42685,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
PTK5,P42685,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
RAK,P42685,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
ABL1,P00519,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
ABL,P00519,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
JTK7,P00519,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
RET,P07949,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
CDHF12,P07949,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
CDHR16,P07949,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
PTC,P07949,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
RET51,P07949,DB08896,Regorafenib,Inhibitor,Small molecule,Approved
CHRM1,P11229,DB08897,Aclidinium,Antagonist,Small molecule,Approved
CHRM2,P08172,DB08897,Aclidinium,Antagonist,Small molecule,Approved
CHRM3,P20309,DB08897,Aclidinium,Antagonist,Small molecule,Approved
CHRM4,P08173,DB08897,Aclidinium,Antagonist,Small molecule,Approved
CHRM5,P08912,DB08897,Aclidinium,Antagonist,Small molecule,Approved
AR,P10275,DB08899,Enzalutamide,Inhibitor,Small molecule,Approved
DHTR,P10275,DB08899,Enzalutamide,Inhibitor,Small molecule,Approved
NR3C4,P10275,DB08899,Enzalutamide,Inhibitor,Small molecule,Approved
GLP2R,O95838,DB08900,Teduglutide,Agonist,Biotech,Approved
ABL1,P00519,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
ABL,P00519,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
JTK7,P00519,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
BCR,P11274,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
BCR1,P11274,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
D22S11,P11274,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
KIT,P10721,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
SCFR,P10721,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
RET,P07949,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
CDHF12,P07949,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
CDHR16,P07949,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
PTC,P07949,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
RET51,P07949,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
TEK,Q02763,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
TIE2,Q02763,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
VMCM,Q02763,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
VMCM1,Q02763,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
FLT3,P36888,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
CD135,P36888,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
FLK2,P36888,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
STK1,P36888,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
FGFR1,P11362,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
BFGFR,P11362,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
CEK,P11362,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
FGFBR,P11362,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
FLG,P11362,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
FLT2,P11362,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
HBGFR,P11362,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
FGFR2,P21802,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
BEK,P21802,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
KGFR,P21802,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
KSAM,P21802,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
FGFR3,P22607,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
JTK4,P22607,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
FGFR4,P22455,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
JTK2,P22455,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
TKF,P22455,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
LCK,P06239,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
SRC,P12931,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
SRC1,P12931,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
LYN,P07948,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
JTK8,P07948,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
KDR,P35968,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
FLK1,P35968,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
VEGFR2,P35968,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
PDGFRA,P16234,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
PDGFR2,P16234,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
RHEPDGFRA,P16234,DB08901,Ponatinib,Inhibitor,Small molecule,Approved|Investigational
TNF,P01375,DB08904,Certolizumab pegol,Neutralizer,Biotech,Approved
TNFA,P01375,DB08904,Certolizumab pegol,Neutralizer,Biotech,Approved
TNFSF2,P01375,DB08904,Certolizumab pegol,Neutralizer,Biotech,Approved
NR3C1,P04150,DB08906,Fluticasone furoate,Agonist,Small molecule,Approved
GRL,P04150,DB08906,Fluticasone furoate,Agonist,Small molecule,Approved
PGR,P06401,DB08906,Fluticasone furoate,Agonist,Small molecule,Approved
NR3C3,P06401,DB08906,Fluticasone furoate,Agonist,Small molecule,Approved
NR3C2,P08235,DB08906,Fluticasone furoate,Antagonist,Small molecule,Approved
MCR,P08235,DB08906,Fluticasone furoate,Antagonist,Small molecule,Approved
MLR,P08235,DB08906,Fluticasone furoate,Antagonist,Small molecule,Approved
SLC5A2,P31639,DB08907,Canagliflozin,Inhibitor,Small molecule,Approved
SGLT2,P31639,DB08907,Canagliflozin,Inhibitor,Small molecule,Approved
KEAP1,Q14145,DB08908,Dimethyl fumarate,Binder,Small molecule,Approved|Investigational
INRF2,Q14145,DB08908,Dimethyl fumarate,Binder,Small molecule,Approved|Investigational
KIAA0132,Q14145,DB08908,Dimethyl fumarate,Binder,Small molecule,Approved|Investigational
KLHL19,Q14145,DB08908,Dimethyl fumarate,Binder,Small molecule,Approved|Investigational
RELA,Q04206,DB08908,Dimethyl fumarate,,Small molecule,Approved|Investigational
NFKB3,Q04206,DB08908,Dimethyl fumarate,,Small molecule,Approved|Investigational
CRBN,Q96SW2,DB08910,Pomalidomide,Inhibitor,Small molecule,Approved
AD-006,Q96SW2,DB08910,Pomalidomide,Inhibitor,Small molecule,Approved
TNF,P01375,DB08910,Pomalidomide,Inhibitor,Small molecule,Approved
TNFA,P01375,DB08910,Pomalidomide,Inhibitor,Small molecule,Approved
TNFSF2,P01375,DB08910,Pomalidomide,Inhibitor,Small molecule,Approved
PTGS2,P35354,DB08910,Pomalidomide,Inhibitor,Small molecule,Approved
COX2,P35354,DB08910,Pomalidomide,Inhibitor,Small molecule,Approved
MAP2K1,Q02750,DB08911,Trametinib,Antagonist|Inhibitor,Small molecule,Approved
MEK1,Q02750,DB08911,Trametinib,Antagonist|Inhibitor,Small molecule,Approved
PRKMK1,Q02750,DB08911,Trametinib,Antagonist|Inhibitor,Small molecule,Approved
MAP2K2,P36507,DB08911,Trametinib,Antagonist|Inhibitor,Small molecule,Approved
MEK2,P36507,DB08911,Trametinib,Antagonist|Inhibitor,Small molecule,Approved
MKK2,P36507,DB08911,Trametinib,Antagonist|Inhibitor,Small molecule,Approved
PRKMK2,P36507,DB08911,Trametinib,Antagonist|Inhibitor,Small molecule,Approved
BRAF,P15056,DB08912,Dabrafenib,Antagonist|Inhibitor,Small molecule,Approved|Investigational
BRAF1,P15056,DB08912,Dabrafenib,Antagonist|Inhibitor,Small molecule,Approved|Investigational
RAFB1,P15056,DB08912,Dabrafenib,Antagonist|Inhibitor,Small molecule,Approved|Investigational
RAF1,P04049,DB08912,Dabrafenib,Antagonist|Inhibitor,Small molecule,Approved|Investigational
RAF,P04049,DB08912,Dabrafenib,Antagonist|Inhibitor,Small molecule,Approved|Investigational
SIK1,P57059,DB08912,Dabrafenib,Antagonist|Inhibitor,Small molecule,Approved|Investigational
SIK,P57059,DB08912,Dabrafenib,Antagonist|Inhibitor,Small molecule,Approved|Investigational
SNF1LK,P57059,DB08912,Dabrafenib,Antagonist|Inhibitor,Small molecule,Approved|Investigational
NEK11,Q8NG66,DB08912,Dabrafenib,Antagonist|Inhibitor,Small molecule,Approved|Investigational
LIMK1,P53667,DB08912,Dabrafenib,Antagonist|Inhibitor,Small molecule,Approved|Investigational
LIMK,P53667,DB08912,Dabrafenib,Antagonist|Inhibitor,Small molecule,Approved|Investigational
PPARA,Q07869,DB08915,Aleglitazar,Agonist,Small molecule,Investigational
NR1C1,Q07869,DB08915,Aleglitazar,Agonist,Small molecule,Investigational
PPAR,Q07869,DB08915,Aleglitazar,Agonist,Small molecule,Investigational
PPARG,P37231,DB08915,Aleglitazar,Agonist,Small molecule,Investigational
NR1C3,P37231,DB08915,Aleglitazar,Agonist,Small molecule,Investigational
NCOA1,Q15788,DB08915,Aleglitazar,,Small molecule,Investigational
BHLHE74,Q15788,DB08915,Aleglitazar,,Small molecule,Investigational
SRC1,Q15788,DB08915,Aleglitazar,,Small molecule,Investigational
EGFR,P00533,DB08916,Afatinib,Inhibitor,Small molecule,Approved
ERBB,P00533,DB08916,Afatinib,Inhibitor,Small molecule,Approved
ERBB1,P00533,DB08916,Afatinib,Inhibitor,Small molecule,Approved
HER1,P00533,DB08916,Afatinib,Inhibitor,Small molecule,Approved
ERBB2,P04626,DB08916,Afatinib,Inhibitor,Small molecule,Approved
HER2,P04626,DB08916,Afatinib,Inhibitor,Small molecule,Approved
MLN19,P04626,DB08916,Afatinib,Inhibitor,Small molecule,Approved
NEU,P04626,DB08916,Afatinib,Inhibitor,Small molecule,Approved
NGL,P04626,DB08916,Afatinib,Inhibitor,Small molecule,Approved
ERBB4,Q15303,DB08916,Afatinib,Inhibitor,Small molecule,Approved
HER4,Q15303,DB08916,Afatinib,Inhibitor,Small molecule,Approved
SLC6A4,P31645,DB08918,Levomilnacipran,Inhibitor,Small molecule,Approved|Investigational
HTT,P31645,DB08918,Levomilnacipran,Inhibitor,Small molecule,Approved|Investigational
SERT,P31645,DB08918,Levomilnacipran,Inhibitor,Small molecule,Approved|Investigational
SLC6A2,P23975,DB08918,Levomilnacipran,Inhibitor,Small molecule,Approved|Investigational
NAT1,P23975,DB08918,Levomilnacipran,Inhibitor,Small molecule,Approved|Investigational
NET1,P23975,DB08918,Levomilnacipran,Inhibitor,Small molecule,Approved|Investigational
SLC6A5,P23975,DB08918,Levomilnacipran,Inhibitor,Small molecule,Approved|Investigational
HTR2A,P28223,DB08922,Perospirone,Inverse agonist,Small molecule,Experimental
HTR2,P28223,DB08922,Perospirone,Inverse agonist,Small molecule,Experimental
DRD2,P14416,DB08922,Perospirone,Antagonist,Small molecule,Experimental
HTR1A,P08908,DB08922,Perospirone,Partial agonist,Small molecule,Experimental
ADRB2RL1,P08908,DB08922,Perospirone,Partial agonist,Small molecule,Experimental
ADRBRL1,P08908,DB08922,Perospirone,Partial agonist,Small molecule,Experimental
HRH1,P35367,DB08922,Perospirone,Inverse agonist,Small molecule,Experimental
DRD4,P21917,DB08922,Perospirone,Antagonist,Small molecule,Experimental
HTR2A,P28223,DB08927,Amperozide,Antagonist,Small molecule,Experimental
HTR2,P28223,DB08927,Amperozide,Antagonist,Small molecule,Experimental
GUCY1A2,P33402,DB08931,Riociguat,Agonist|Stimulator,Small molecule,Approved
GUC1A2,P33402,DB08931,Riociguat,Agonist|Stimulator,Small molecule,Approved
GUCSA2,P33402,DB08931,Riociguat,Agonist|Stimulator,Small molecule,Approved
EDNRA,P25101,DB08932,Macitentan,Antagonist,Small molecule,Approved
ETA,P25101,DB08932,Macitentan,Antagonist,Small molecule,Approved
ETRA,P25101,DB08932,Macitentan,Antagonist,Small molecule,Approved
EDNRB,P24530,DB08932,Macitentan,Antagonist,Small molecule,Approved
ETRB,P24530,DB08932,Macitentan,Antagonist,Small molecule,Approved
MS4A1,P11836,DB08935,Obinutuzumab,Antibody,Biotech,Approved|Investigational
CD20,P11836,DB08935,Obinutuzumab,Antibody,Biotech,Approved|Investigational
HRH1,P35367,DB08936,Chlorcyclizine,Antagonist,Small molecule,Approved
HCAR3,P49019,DB08949,Inositol nicotinate,Agonist,Small molecule,Approved|Withdrawn
GPR109B,P49019,DB08949,Inositol nicotinate,Agonist,Small molecule,Approved|Withdrawn
HCA3,P49019,DB08949,Inositol nicotinate,Agonist,Small molecule,Approved|Withdrawn
HM74B,P49019,DB08949,Inositol nicotinate,Agonist,Small molecule,Approved|Withdrawn
NIACR2,P49019,DB08949,Inositol nicotinate,Agonist,Small molecule,Approved|Withdrawn
HCAR2,Q8TDS4,DB08949,Inositol nicotinate,Agonist,Small molecule,Approved|Withdrawn
GPR109A,Q8TDS4,DB08949,Inositol nicotinate,Agonist,Small molecule,Approved|Withdrawn
HCA2,Q8TDS4,DB08949,Inositol nicotinate,Agonist,Small molecule,Approved|Withdrawn
HM74A,Q8TDS4,DB08949,Inositol nicotinate,Agonist,Small molecule,Approved|Withdrawn
NIACR1,Q8TDS4,DB08949,Inositol nicotinate,Agonist,Small molecule,Approved|Withdrawn
ADRA1A,P35348,DB08950,Indoramin,Antagonist,Small molecule,Withdrawn
ADRA1C,P35348,DB08950,Indoramin,Antagonist,Small molecule,Withdrawn
GRIN1,Q05586,DB08954,Ifenprodil,Antagonist,Small molecule,Approved|Investigational|Withdrawn
NMDAR1,Q05586,DB08954,Ifenprodil,Antagonist,Small molecule,Approved|Investigational|Withdrawn
GRIN2B,Q13224,DB08954,Ifenprodil,Antagonist,Small molecule,Approved|Investigational|Withdrawn
NMDAR2B,Q13224,DB08954,Ifenprodil,Antagonist,Small molecule,Approved|Investigational|Withdrawn
CHRNA2,Q15822,DB08960,Hexamethonium,Antagonist,Small molecule,Experimental
PTGER2,P43116,DB08964,Gemeprost,Agonist,Small molecule,Approved|Withdrawn
PTGER3,P43115,DB08964,Gemeprost,Agonist,Small molecule,Approved|Withdrawn
AHR,P35869,DB08995,Diosmin,Agonist,Small molecule,Approved|Investigational
BHLHE76,P35869,DB08995,Diosmin,Agonist,Small molecule,Approved|Investigational
ACHE,P22303,DB08996,Dimetacrine,Antagonist,Small molecule,Experimental|Withdrawn
PPARA,Q07869,DB09006,Clinofibrate,,Small molecule,Experimental
NR1C1,Q07869,DB09006,Clinofibrate,,Small molecule,Experimental
PPAR,Q07869,DB09006,Clinofibrate,,Small molecule,Experimental
PPARG,P37231,DB09006,Clinofibrate,,Small molecule,Experimental
